1300	-6.839877e-05
1302	-6.841962e-05
1304	-6.843803e-05
1306	-6.845521e-05
1308	-6.848220e-05
1310	-6.849324e-05
1312	-6.849324e-05
1314	-6.849202e-05
1316	-6.850919e-05
1318	-6.851901e-05
1320	-6.852269e-05
1322	-6.853986e-05
1324	-6.854109e-05
1326	-6.853496e-05
1328	-6.853986e-05
1330	-6.857790e-05
1332	-6.857913e-05
1334	-6.860367e-05
1336	-6.861472e-05
1338	-6.861840e-05
1340	-6.862821e-05
1342	-6.865766e-05
1344	-6.866257e-05
1346	-6.864661e-05
1348	-6.865030e-05
1350	-6.866134e-05
1352	-6.867239e-05
1354	-6.869324e-05
1356	-6.871165e-05
1358	-6.872883e-05
1360	-6.872882e-05
1362	-6.873741e-05
1364	-6.874110e-05
1366	-6.876196e-05
1368	-6.876809e-05
1370	-6.877667e-05
1372	-6.877913e-05
1374	-6.878895e-05
1376	-6.880000e-05
1378	-6.881717e-05
1380	-6.884907e-05
1382	-6.886379e-05
1384	-6.886502e-05
1386	-6.887238e-05
1388	-6.888588e-05
1390	-6.890919e-05
1392	-6.889938e-05
1394	-6.889938e-05
1396	-6.889324e-05
1398	-6.891165e-05
1400	-6.893005e-05
1402	-6.897913e-05
1404	-6.901717e-05
1406	-6.898159e-05
1408	-6.894968e-05
1410	-6.893496e-05
1412	-6.896931e-05
1414	-6.899263e-05
1416	-6.901839e-05
1418	-6.904048e-05
1420	-6.904784e-05
1422	-6.905029e-05
1424	-6.907729e-05
1426	-6.910551e-05
1428	-6.909079e-05
1430	-6.907116e-05
1432	-6.905398e-05
1434	-6.908466e-05
1436	-6.906011e-05
1438	-6.907239e-05
1440	-6.909570e-05
1442	-6.911411e-05
1444	-6.911533e-05
1446	-6.907362e-05
1448	-6.909447e-05
1450	-6.912514e-05
1452	-6.912392e-05
1454	-6.913618e-05
1456	-6.916441e-05
1458	-6.915337e-05
1460	-6.914723e-05
1462	-6.919141e-05
1464	-6.919018e-05
1466	-6.918527e-05
1468	-6.919018e-05
1470	-6.919754e-05
1472	-6.919141e-05
1474	-6.918772e-05
1476	-6.919018e-05
1478	-6.918036e-05
1480	-6.919263e-05
